# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       8.697823453639e+08       9.874489137688e-16       5.266588050290e-04       1.651510340542e+12       1.418991794384e+04       1.631433197416e-05       1.234214012391e+13       3.040665886093e-04       1.574785570459e+24       1.629729475320e+18       4.368050578413e+18       3.533029674278e-08       6.330717125391e+22       3.333333333333e-01       1.089387665424e+24       2.727486404917e+24       3.718090418988e-05       7.167827649703e+00 
       8.637361919897e+08       1.001321581820e-15       5.303454163368e-04       1.628629734031e+12       1.418991794016e+04       1.642853229415e-05       1.225634570047e+13       3.061950537163e-04       1.531452547093e+24       1.595978764829e+18       4.277590896167e+18       3.533029674278e-08       6.156516193998e+22       3.333333333333e-01       1.059411227967e+24       2.652434810570e+24       3.903994929136e-05       6.826502512414e+00 
       8.577320674870e+08       1.015389146876e-15       5.340578336472e-04       1.606066123595e+12       1.418991793644e+04       1.654353201633e-05       1.217114766329e+13       3.083384180568e-04       1.489311908867e+24       1.562927011112e+18       4.189004579158e+18       3.533029674278e-08       5.987108710783e+22       3.333333333333e-01       1.030259645455e+24       2.579448393361e+24       4.089899438484e-05       6.516206933552e+00 
       8.517696796988e+08       1.029654347045e-15       5.377962388593e-04       1.583815117458e+12       1.418991793271e+04       1.665933673650e-05       1.208654186668e+13       3.104967859250e-04       1.448330845184e+24       1.530559739198e+18       4.102252831124e+18       3.533029674278e-08       5.822362775502e+22       3.333333333333e-01       1.001910220537e+24       2.508470326288e+24       4.275803947058e-05       6.232893579431e+00 
       8.458487384991e+08       1.044119958898e-15       5.415608120529e-04       1.561872384687e+12       1.418991792894e+04       1.677595208967e-05       1.200252419379e+13       3.126702623455e-04       1.408477448291e+24       1.498862773883e+18       4.017297659255e+18       3.533029674278e-08       5.662150117379e+22       3.333333333333e-01       9.743408804213e+23       2.439445346047e+24       4.461708454881e-05       5.973189671979e+00 
       8.399689557783e+08       1.058788798018e-15       5.453517369460e-04       1.540233654352e+12       1.418991792515e+04       1.689338375025e-05       1.191909055636e+13       3.148589530776e-04       1.369720688432e+24       1.467822233524e+18       3.934101857545e+18       3.533029674278e-08       5.506345995239e+22       3.333333333333e-01       9.475301596895e+23       2.372319709998e+24       4.647612961979e-05       5.734262077613e+00 
       8.341300454301e+08       1.073663719542e-15       5.491691972566e-04       1.518894714695e+12       1.418991792133e+04       1.701163743239e-05       1.183623689456e+13       3.170629646213e-04       1.332030389691e+24       1.437424523957e+18       3.852628990504e+18       3.533029674278e-08       5.354829100380e+22       3.333333333333e-01       9.214571835806e+23       2.307041154329e+24       4.833517468379e-05       5.513713529453e+00 
       8.283317233364e+08       1.088747618719e-15       5.530133821594e-04       1.497851412309e+12       1.418991791749e+04       1.713071889026e-05       1.175395917679e+13       3.192824042219e-04       1.295377206494e+24       1.407656332546e+18       3.772843377198e+18       3.533029674278e-08       5.207481462125e+22       3.333333333333e-01       8.961016517404e+23       2.243558853355e+24       5.019421974105e-05       5.309501911268e+00 
       8.225737073547e+08       1.104043431474e-15       5.568844735535e-04       1.477099651328e+12       1.418991791362e+04       1.725063391827e-05       1.167225339945e+13       3.215173798755e-04       1.259732600764e+24       1.378504622352e+18       3.694710075626e+18       3.533029674278e-08       5.064188355970e+22       3.333333333333e-01       8.714438224151e+23       2.181823379954e+24       5.205326479186e-05       5.119876837718e+00 
       8.168557173033e+08       1.119554134977e-15       5.607826642517e-04       1.456635392635e+12       1.418991790972e+04       1.737138835141e-05       1.159111558681e+13       3.237680003341e-04       1.225068819701e+24       1.349956626421e+18       3.618194867410e+18       3.533029674278e-08       4.924838214260e+22       3.333333333333e-01       8.474644970800e+23       2.121786667076e+24       5.391230983648e-05       4.943329355920e+00 
       8.111774749484e+08       1.135282748227e-15       5.647081434290e-04       1.436454653068e+12       1.418991790579e+04       1.749298806553e-05       1.151054179074e+13       3.260343751110e-04       1.191358874171e+24       1.321999842197e+18       3.543264242819e+18       3.533029674278e-08       4.789322539321e+22       3.333333333333e-01       8.241450054923e+23       2.063401970321e+24       5.577135487519e-05       4.778551706711e+00 
       8.055387039902e+08       1.151232332635e-15       5.686610984412e-04       1.416553504653e+12       1.418991790184e+04       1.761543897759e-05       1.143052809057e+13       3.283166144861e-04       1.158576517694e+24       1.294622026043e+18       3.469885386083e+18       3.533029674278e-08       4.657535818987e+22       3.333333333333e-01       8.014671911540e+23       2.006623831545e+24       5.763039990825e-05       4.624404874045e+00 
       7.999391300496e+08       1.167405992621e-15       5.726417257392e-04       1.396928073834e+12       1.418991789786e+04       1.773874704597e-05       1.135107059288e+13       3.306148295112e-04       1.126696226009e+24       1.267811187881e+18       3.398026161032e+18       3.533029674278e-08       4.529375444445e+22       3.333333333333e-01       7.794133971751e+23       1.951408043466e+24       5.948944493597e-05       4.479892218879e+00 
       7.943784806547e+08       1.183806876222e-15       5.766502163169e-04       1.377574540721e+12       1.418991789385e+04       1.786291827076e-05       1.127216543132e+13       3.329291320154e-04       1.095693177201e+24       1.241555585941e+18       3.327655097014e+18       3.533029674278e-08       4.404741630347e+22       3.333333333333e-01       7.579664525268e+23       1.897711615242e+24       6.134848995861e-05       4.344137906907e+00 
       7.888564852279e+08       1.200438175698e-15       5.806867684441e-04       1.358489138344e+12       1.418991788982e+04       1.798795869407e-05       1.119380876642e+13       3.352596346109e-04       1.065543232372e+24       1.215843721617e+18       3.258741375113e+18       3.533029674278e-08       4.283537337117e+22       3.333333333333e-01       7.371096586713e+23       1.845492738999e+24       6.320753497648e-05       4.216369143149e+00 
       7.833728750721e+08       1.217303128158e-15       5.847515749338e-04       1.339668151926e+12       1.418991788575e+04       1.811387440027e-05       1.111599678539e+13       3.376064506978e-04       1.036222916851e+24       1.190664334431e+18       3.191254814659e+18       3.533029674278e-08       4.165668195392e+22       3.333333333333e-01       7.168267765609e+23       1.794710757285e+24       6.506657998987e-05       4.095901452052e+00 
       7.779273833583e+08       1.234405016192e-15       5.888448340556e-04       1.321107918152e+12       1.418991788166e+04       1.824067151635e-05       1.103872570194e+13       3.399696944702e-04       1.007709401913e+24       1.166006397105e+18       3.125165860001e+18       3.533029674278e-08       4.051042432553e+22       3.333333333333e-01       6.971020139941e+23       1.745326131405e+24       6.692562499908e-05       3.982126410904e+00 
       7.725197451123e+08       1.251747168504e-15       5.929667477176e-04       1.302804824463e+12       1.418991787754e+04       1.836835621218e-05       1.096199175611e+13       3.423494809216e-04       9.799804870072e+23       1.141859110728e+18       3.060445567571e+18       3.533029674278e-08       3.939570801267e+22       3.333333333333e-01       6.779200133198e+23       1.697300410644e+24       6.878467000441e-05       3.874501372419e+00 
       7.671496972016e+08       1.269332960564e-15       5.971175141894e-04       1.284755308347e+12       1.418991787338e+04       1.849693470081e-05       1.088579121407e+13       3.447459258503e-04       9.530145824685e+23       1.118211900028e+18       2.997065593201e+18       3.533029674278e-08       3.831166509999e+22       3.333333333333e-01       6.592658394803e+23       1.650596202326e+24       7.064371500618e-05       3.772540810079e+00 
       7.618169783230e+08       1.287165815262e-15       6.012973353791e-04       1.266955856650e+12       1.418991786920e+04       1.862641323880e-05       1.081012036796e+13       3.471591458652e-04       9.267906927113e+23       1.095054408741e+18       2.934998179718e+18       3.533029674278e-08       3.725745155438e+22       3.333333333333e-01       6.411249683821e+23       1.605177142700e+24       7.250276000469e-05       3.675808994958e+00 
       7.565213289899e+08       1.305249203580e-15       6.055064150132e-04       1.249403004890e+12       1.418991786500e+04       1.875679812648e-05       1.073497553567e+13       3.495892583916e-04       9.012883998802e+23       1.072376495074e+18       2.874216144779e+18       3.533029674278e-08       3.623224656780e+22       3.333333333333e-01       6.234832755882e+23       1.561007868629e+24       7.436180500027e-05       3.583913771022e+00 
       7.512624915190e+08       1.323586645260e-15       6.097449586377e-04       1.232093336583e+12       1.418991786076e+04       1.888809570830e-05       1.066035306071e+13       3.520363816767e-04       8.764878479535e+23       1.050168227266e+18       2.814692868974e+18       3.533029674278e-08       3.523525191820e+22       3.333333333333e-01       6.063270253206e+23       1.518053990053e+24       7.622084999323e-05       3.496501241362e+00 
       7.460402100186e+08       1.342181709494e-15       6.140131717984e-04       1.215023482579e+12       1.418991785649e+04       1.902031237313e-05       1.058624931199e+13       3.545006347953e-04       8.523697272834e+23       1.028419879234e+18       2.756402284163e+18       3.533029674278e-08       3.426569134803e+22       3.333333333333e-01       5.896428597656e+23       1.476282063219e+24       7.807989498391e-05       3.413251213537e+00 
       7.408542303757e+08       1.361038015620e-15       6.183112636791e-04       1.198190120405e+12       1.418991785219e+04       1.915345455454e-05       1.051266068367e+13       3.569821376558e-04       8.289152595610e+23       1.007121926319e+18       2.699318862063e+18       3.533029674278e-08       3.332280995985e+22       3.333333333333e-01       5.734177886733e+23       1.435659564635e+24       7.993893997263e-05       3.333873280449e+00 
       7.357043002437e+08       1.380159233819e-15       6.226394416444e-04       1.181589973617e+12       1.418991784786e+04       1.928752873114e-05       1.043958359497e+13       3.594810110061e-04       8.061061831964e+23       9.862650411110e+17       2.643417603064e+18       3.533029674278e-08       3.240587362855e+22       3.333333333333e-01       5.576391792439e+23       1.396154865751e+24       8.179798495973e-05       3.258103435646e+00 
       7.305901690302e+08       1.399549085839e-15       6.269979148783e-04       1.165219811166e+12       1.418991784350e+04       1.942254142691e-05       1.036701449000e+13       3.619973764391e-04       7.839247390994e+23       9.658400893645e+17       2.588674025286e+18       3.533029674278e-08       3.151416842979e+22       3.333333333333e-01       5.422947462913e+23       1.357737208335e+24       8.365702994556e-05       3.185701139916e+00 
       7.255115878847e+08       1.419211345713e-15       6.313868998404e-04       1.149076446768e+12       1.418991783912e+04       1.955849921147e-05       1.029494983760e+13       3.645313563990e-04       7.623536568529e+23       9.458381259992e+17       2.535064153850e+18       3.533029674278e-08       3.064700008413e+22       3.333333333333e-01       5.273725426784e+23       1.320376680518e+24       8.551607493046e-05       3.116446770499e+00 
       7.204683096867e+08       1.439149840494e-15       6.358066075336e-04       1.133156738281e+12       1.418991783470e+04       1.969540870045e-05       1.022338613115e+13       3.670830741870e-04       7.413761412660e+23       9.262503911820e+17       2.482564510385e+18       3.533029674278e-08       2.980369341644e+22       3.333333333333e-01       5.128609500144e+23       1.284044193512e+24       8.737511991478e-05       3.050139395936e+00 
       7.154600890332e+08       1.459368451003e-15       6.402572507795e-04       1.117457587096e+12       1.418991783024e+04       1.983327655577e-05       1.015231988839e+13       3.696526539676e-04       7.209758592973e+23       9.070683064905e+17       2.431152102743e+18       3.533029674278e-08       2.898359183027e+22       3.333333333333e-01       4.987486696095e+23       1.248711458958e+24       8.923416489887e-05       2.986594829054e+00 
       7.104866822273e+08       1.479871112582e-15       6.447390514950e-04       1.101975937532e+12       1.418991782576e+04       1.997210948600e-05       1.008174765129e+13       3.722402207741e-04       7.011369273382e+23       8.882834711562e+17       2.380804414927e+18       3.533029674278e-08       2.818605679655e+22       3.333333333333e-01       4.850247136774e+23       1.214350966900e+24       9.109320988311e-05       2.925643918369e+00 
       7.055478472662e+08       1.500661815860e-15       6.492522225017e-04       1.086708776246e+12       1.418991782125e+04       2.011191424667e-05       1.001166598586e+13       3.748459005153e-04       6.818438988454e+23       8.698876583856e+17       2.331499397236e+18       3.533029674278e-08       2.741046735649e+22       3.333333333333e-01       4.716783967801e+23       1.180935964369e+24       9.295225486785e-05       2.867131044516e+00 
       7.006433438291e+08       1.521744607531e-15       6.537969875353e-04       1.071653131638e+12       1.418991781671e+04       2.025269764058e-05       9.942071481946e+12       3.774698199814e-04       6.630817523153e+23       8.518728117569e+17       2.283215456601e+18       3.533029674278e-08       2.665621963810e+22       3.333333333333e-01       4.586993275086e+23       1.148440434550e+24       9.481129985346e-05       2.810912793569e+00 
       6.957729332660e+08       1.543123591141e-15       6.583735648746e-04       1.056806073283e+12       1.418991781213e+04       2.039446651816e-05       9.872960753138e+12       3.801121068498e-04       6.448358795871e+23       8.342310416921e+17       2.235931447137e+18       3.533029674278e-08       2.592272638597e+22       3.333333333333e-01       4.460774003917e+23       1.116839076527e+24       9.667034484033e-05       2.756856783444e+00 
       6.909363785856e+08       1.564802927886e-15       6.629821764363e-04       1.042164711350e+12       1.418991780752e+04       2.053722777780e-05       9.804330436545e+12       3.827728896920e-04       6.270920744698e+23       8.169546220015e+17       2.189626660873e+18       3.533029674278e-08       2.520941650409e+22       3.333333333333e-01       4.338027880286e+23       1.086107285584e+24       9.852938982883e-05       2.704840623158e+00 
       6.861334444442e+08       1.586786837423e-15       6.676230514131e-04       1.027726196049e+12       1.418991780288e+04       2.068098836618e-05       9.736177192660e+12       3.854522979792e-04       6.098365216809e+23       8.000359865001e+17       2.144280818691e+18       3.533029674278e-08       2.451573461115e+22       3.333333333333e-01       4.218659334365e+23       1.056221134045e+24       1.003884348194e-04       2.654750987724e+00 
       6.813638971340e+08       1.609079598691e-15       6.722964099026e-04       1.013487717069e+12       1.418991779821e+04       2.082575527859e-05       9.668497705187e+12       3.881504620892e-04       5.930557860901e+23       7.834677256941e+17       2.099874061438e+18       3.533029674278e-08       2.384114060817e+22       3.333333333333e-01       4.102575426103e+23       1.027157352650e+24       1.022474798123e-04       2.606482793976e+00 
       6.766275045717e+08       1.631685550743e-15       6.770024829166e-04       9.994465030363e+11       1.418991779350e+04       2.097153555930e-05       9.601288680884e+12       3.908675133121e-04       5.767368022584e+23       7.672425835356e+17       2.056386941236e+18       3.533029674278e-08       2.318510925793e+22       3.333333333333e-01       3.989685772857e+23       9.988933124316e+23       1.041065248080e-04       2.559938464686e+00 
       6.719240362875e+08       1.654609093591e-15       6.817414996476e-04       9.855998209710e+11       1.418991778876e+04       2.111833630189e-05       9.534546849401e+12       3.936035838572e-04       5.608668642655e+23       7.513534542452e+17       2.013800412958e+18       3.533029674278e-08       2.254712977606e+22       3.333333333333e-01       3.879902479025e+23       9.714070070980e+23       1.059655698070e-04       2.515027270152e+00 
       6.672532634133e+08       1.677854689064e-15       6.865136874694e-04       9.719449757577e+11       1.418991778399e+04       2.126616464959e-05       9.468268963123e+12       3.963588068594e-04       5.454336158174e+23       7.357933792001e+17       1.972095825890e+18       3.533029674278e-08       2.192670543332e+22       3.333333333333e-01       3.773140067607e+23       9.446770359007e+23       1.078246148096e-04       2.471664737892e+00 
       6.626149586723e+08       1.701426861675e-15       6.913192810316e-04       9.584793096203e+11       1.418991777918e+04       2.141502779563e-05       9.402451797007e+12       3.991333163852e-04       5.304250406252e+23       7.205555438860e+17       1.931254915563e+18       3.533029674278e-08       2.132335316886e+22       3.333333333333e-01       3.669315413656e+23       9.186825869701e+23       1.096836598162e-04       2.429772122372e+00 
       6.580088963675e+08       1.725330199501e-15       6.961585149838e-04       9.452002016040e+11       1.418991777434e+04       2.156493298360e-05       9.337092148431e+12       4.019272474399e-04       5.158294530496e+23       7.056332749133e+17       1.891259795757e+18       3.533029674278e-08       2.073660321411e+22       3.333333333333e-01       3.568347679555e+23       8.934034211122e+23       1.115427048273e-04       2.389275927761e+00 
       6.534348523706e+08       1.749569355077e-15       7.010316221567e-04       9.321050670660e+11       1.418991776947e+04       2.171588750780e-05       9.272186837035e+12       4.047407359735e-04       5.016354890024e+23       6.910200370942e+17       1.852092950661e+18       3.533029674278e-08       2.016599872703e+22       3.333333333333e-01       3.470158252077e+23       8.688198560502e+23       1.134017498433e-04       2.350107477627e+00 
       6.488926041116e+08       1.774149046301e-15       7.059388408379e-04       9.191913571720e+11       1.418991776456e+04       2.186789871357e-05       9.207732704566e+12       4.075739188880e-04       4.878320970988e+23       6.767094305805e+17       1.813737227207e+18       3.533029674278e-08       1.961109543637e+22       3.333333333333e-01       3.374670681179e+23       8.449127510997e+23       1.152607948646e-04       2.312202526275e+00 
       6.443819305673e+08       1.799074057354e-15       7.108804111340e-04       9.064565584000e+11       1.418991775962e+04       2.202097399768e-05       9.143726614727e+12       4.104269340433e-04       4.744085300519e+23       6.626951880613e+17       1.776175827559e+18       3.533029674278e-08       1.907146129582e+22       3.333333333333e-01       3.281810620475e+23       8.216634922663e+23       1.171198398916e-04       2.275500907102e+00 
       6.399026122513e+08       1.824349239628e-15       7.158565713326e-04       8.938981920513e+11       1.418991775465e+04       2.217512080869e-05       9.080165453019e+12       4.132999202648e-04       4.613543363061e+23       6.489711720178e+17       1.739392301749e+18       3.533029674278e-08       1.854667614757e+22       3.333333333333e-01       3.191505769354e+23       7.990539777526e+23       1.189788849248e-04       2.239946213918e+00 
       6.354544312026e+08       1.849979512673e-15       7.208675651782e-04       8.815138137681e+11       1.418991774963e+04       2.233034664728e-05       9.017046126596e+12       4.161930173491e-04       4.486593518985e+23       6.355313720353e+17       1.703370540484e+18       3.533029674278e-08       1.803633139522e+22       3.333333333333e-01       3.103685816684e+23       7.770666038641e+23       1.208379299647e-04       2.205485511682e+00 
       6.310371709755e+08       1.875969865154e-15       7.259136364155e-04       8.693010130576e+11       1.418991774459e+04       2.248665906664e-05       8.954365564110e+12       4.191063660719e-04       4.363136925459e+23       6.223699021714e+17       1.668094768080e+18       3.533029674278e-08       1.754002968562e+22       3.333333333333e-01       3.018282386068e+23       7.556842513030e+23       1.226969750117e-04       2.172069073539e+00 
       6.266506166289e+08       1.902325355822e-15       7.309950306080e-04       8.572574128227e+11       1.418991773951e+04       2.264406567283e-05       8.892120715565e+12       4.220401081941e-04       4.243077459487e+23       6.094809983779e+17       1.633549535559e+18       3.533029674278e-08       1.705738459949e+22       3.333333333333e-01       2.935228982607e+23       7.348902718395e+23       1.245560200662e-04       2.139650141400e+00 
       6.222945547156e+08       1.929051114496e-15       7.361119933194e-04       8.453806688995e+11       1.418991773439e+04       2.280257412516e-05       8.830308552163e+12       4.249943864687e-04       4.126321643068e+23       5.968590159765e+17       1.599719713884e+18       3.533029674278e-08       1.658802035056e+22       3.333333333333e-01       2.854460941129e+23       7.146684753489e+23       1.264150651288e-04       2.108184707653e+00 
       6.179687732724e+08       1.956152343067e-15       7.412647737510e-04       8.336684696010e+11       1.418991772924e+04       2.296219213656e-05       8.768926066163e+12       4.279693446483e-04       4.012778570412e+23       5.844984271868e+17       1.566590487328e+18       3.533029674278e-08       1.613157149301e+22       3.333333333333e-01       2.775915375837e+23       6.950031172069e+23       1.282741101998e-04       2.077631315853e+00 
       6.136730618095e+08       1.983634316504e-15       7.464536247426e-04       8.221185352672e+11       1.418991772405e+04       2.312292747393e-05       8.707970270731e+12       4.309651274917e-04       3.902359837168e+23       5.723938187056e+17       1.534147346992e+18       3.533029674278e-08       1.568768263688e+22       3.333333333333e-01       2.699531131350e+23       6.758788860299e+23       1.301331552799e-04       2.047950878491e+00 
       6.094072113001e+08       2.011502383886e-15       7.516787973145e-04       8.107286178212e+11       1.418991771882e+04       2.328478795856e-05       8.647438199796e+12       4.339818807708e-04       3.794979471583e+23       5.605398893355e+17       1.502376084445e+18       3.533029674278e-08       1.525600817143e+22       3.333333333333e-01       2.625248735086e+23       6.572808917543e+23       1.319922003694e-04       2.019106510175e+00 
       6.051710141706e+08       2.039761969441e-15       7.569405461254e-04       7.994965003320e+11       1.418991771356e+04       2.344778146647e-05       8.587326907904e+12       4.370197512781e-04       3.690553867574e+23       5.489314476641e+17       1.471262785505e+18       3.533029674278e-08       1.483621199598e+22       3.333333333333e-01       2.553010350955e+23       6.391946540431e+23       1.338512454688e-04       1.991063374701e+00 
