# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.835856161404e+08       2.191169411153e-14       2.466714135153e-03       7.442521910292e+10       1.418742408847e+04       7.727960561104e-05       2.604607006915e+12       1.424156804306e-03       3.125602078146e+21       1.532497290823e+16       8.213249182175e+12       3.541896786478e-08       2.513015482761e+20       3.333333333333e-01       2.162194278909e+21       5.539113238518e+21       1.424298874039e-02       5.899458856637e-01 
       1.823094499774e+08       2.221953136096e-14       2.483981121259e-03       7.339410602346e+10       1.418742407120e+04       7.782056275823e-05       2.586501493205e+12       1.434125885732e-03       3.039595582685e+21       1.500760199959e+16       8.043157765279e+12       3.541896786478e-08       2.443865396055e+20       3.333333333333e-01       2.102697661046e+21       5.386694798983e+21       1.430160198225e-02       5.875280930630e-01 
       1.810421548801e+08       2.253169341291e-14       2.501368977391e-03       7.237727835099e+10       1.418742405382e+04       7.836530660415e-05       2.568521837088e+12       1.444164750501e-03       2.955955708780e+21       1.469680365027e+16       7.876588838621e+12       3.541896786478e-08       2.376618096865e+20       3.333333333333e-01       2.044838198349e+21       5.238470421496e+21       1.436021522644e-02       5.851300377712e-01 
       1.797836691826e+08       2.284824102645e-14       2.518878549381e-03       7.137453817037e+10       1.418742403631e+04       7.891386365568e-05       2.550667163684e+12       1.454273887094e-03       2.874617334634e+21       1.439244174654e+16       7.713469453559e+12       3.541896786478e-08       2.311221226609e+20       3.333333333333e-01       1.988570841585e+21       5.094324699034e+21       1.441882847301e-02       5.827514790918e-01 
       1.785339316479e+08       2.316923581429e-14       2.536510686696e-03       7.038569030846e+10       1.418742401867e+04       7.946626060524e-05       2.532936604197e+12       1.464453787410e-03       2.795517130389e+21       1.409438299352e+16       7.553728172178e+12       3.541896786478e-08       2.247623867449e+20       3.333333333333e-01       1.933851781128e+21       4.954145400199e+21       1.447744172198e-02       5.803921802262e-01 
       1.772928814644e+08       2.349474025470e-14       2.554266249717e-03       6.941054229610e+10       1.418742400092e+04       8.002252433210e-05       2.515329295868e+12       1.474704946792e-03       2.718593508826e+21       1.380249685677e+16       7.397295035995e+12       3.541896786478e-08       2.185776502639e+20       3.333333333333e-01       1.880638412855e+21       4.817823381839e+21       1.453605497337e-02       5.780519081950e-01 
       1.760604582436e+08       2.382481770373e-14       2.572146100647e-03       6.844890433068e+10       1.418742398304e+04       8.058268190368e-05       2.497844381937e+12       1.485027864050e-03       2.643786577403e+21       1.351665550515e+16       7.244101535326e+12       3.541896786478e-08       2.125630977973e+20       3.333333333333e-01       1.828889304971e+21       4.685252504070e+21       1.459466822722e-02       5.757304337617e-01 
       1.748366020163e+08       2.415953240751e-14       2.590151110780e-03       6.750058923917e+10       1.418742396503e+04       8.114676057687e-05       2.480481011598e+12       1.495423041485e-03       2.571038091629e+21       1.323673375481e+16       7.094080579283e+12       3.541896786478e-08       2.067140464298e+20       3.333333333333e-01       1.778564165748e+21       4.556329547635e+21       1.465328148356e-02       5.734275313574e-01 
       1.736212532305e+08       2.449894951476e-14       2.608282155052e-03       6.656541244171e+10       1.418742394690e+04       8.171478779937e-05       2.463238339961e+12       1.505890984917e-03       2.500291409716e+21       1.296260901440e+16       6.947166466388e+12       3.541896786478e-08       2.010259421044e+20       3.333333333333e-01       1.729623812158e+21       4.430954133535e+21       1.471189474241e-02       5.711429790082e-01 
       1.724143527480e+08       2.484313508947e-14       2.626540117490e-03       6.564319191569e+10       1.418742392865e+04       8.228679121100e-05       2.446115528007e+12       1.516432203703e-03       2.431491448473e+21       1.269416123136e+16       6.803294855800e+12       3.541896786478e-08       1.954943560772e+20       3.333333333333e-01       1.682030139365e+21       4.309028644879e+21       1.477050800381e-02       5.688765582633e-01 
       1.712158418420e+08       2.519215612376e-14       2.644925885761e-03       6.473374816027e+10       1.418742391026e+04       8.286279864507e-05       2.429111742551e+12       1.527047210767e-03       2.364584640420e+21       1.243127283933e+16       6.662402739140e+12       3.541896786478e-08       1.901149814693e+20       3.333333333333e-01       1.635746091052e+21       4.190458150877e+21       1.482912126779e-02       5.666280541259e-01 
       1.700256621934e+08       2.554608055094e-14       2.663440352990e-03       6.383690416152e+10       1.418742389175e+04       8.344283812970e-05       2.412226156200e+12       1.537736522623e-03       2.299518892085e+21       1.217382870670e+16       6.524428412891e+12       3.541896786478e-08       1.848836299128e+20       3.333333333333e-01       1.590735630576e+21       4.075150332927e+21       1.488773453438e-02       5.643972549851e-01 
       1.688437558890e+08       2.590497725870e-14       2.682084421394e-03       6.295248535790e+10       1.418742387310e+04       8.402693788925e-05       2.395457947311e+12       1.548500659402e-03       2.236243543437e+21       1.192171608615e+16       6.389311451384e+12       3.541896786478e-08       1.797962282905e+20       3.333333333333e-01       1.546963712903e+21       3.963015412737e+21       1.494634780360e-02       5.621839525490e-01 
       1.676700654179e+08       2.626891610252e-14       2.700858998651e-03       6.208031960631e+10       1.418742385433e+04       8.461512634559e-05       2.378806299954e+12       1.559340144874e-03       2.174709328448e+21       1.167482456530e+16       6.256992680322e+12       3.541896786478e-08       1.748488155642e+20       3.333333333333e-01       1.504396257328e+21       3.853966082422e+21       1.500496107550e-02       5.599879417807e-01 
       1.665045336691e+08       2.663796791930e-14       2.719764997892e-03       6.122023714860e+10       1.418742383542e+04       8.520743211961e-05       2.362270403869e+12       1.570255506477e-03       2.114868336731e+21       1.143304601832e+16       6.127414150879e+12       3.541896786478e-08       1.700375396906e+20       3.333333333333e-01       1.463000120936e+21       3.747917436530e+21       1.506357435010e-02       5.578090208345e-01 
       1.653471039284e+08       2.701220454112e-14       2.738803339525e-03       6.037207057848e+10       1.418742381638e+04       8.580388403249e-05       2.345849454431e+12       1.581247275339e-03       2.056673976238e+21       1.119627455863e+16       6.000519114308e+12       3.541896786478e-08       1.653586546224e+20       3.333333333333e-01       1.422743072797e+21       3.644786905933e+21       1.512218762743e-02       5.556469909938e-01 
       1.641977198761e+08       2.739169880920e-14       2.757974947599e-03       5.953565480899e+10       1.418742379721e+04       8.640451110719e-05       2.329542652605e+12       1.592315986308e-03       2.000080936986e+21       1.096440649249e+16       5.876251997098e+12       3.541896786478e-08       1.608085173912e+20       3.333333333333e-01       1.383593768875e+21       3.544494193535e+21       1.518080090753e-02       5.535016566113e-01 
       1.630563255838e+08       2.777652458815e-14       2.777280758892e-03       5.871082704034e+10       1.418742377790e+04       8.700934256982e-05       2.313349204913e+12       1.603462177975e-03       1.945045155775e+21       1.073734027358e+16       5.754558376630e+12       3.541896786478e-08       1.563835852715e+20       3.333333333333e-01       1.345521727619e+21       3.446961211761e+21       1.523941419042e-02       5.513728250497e-01 
       1.619228655120e+08       2.816675678027e-14       2.796721708364e-03       5.789742672822e+10       1.418742375846e+04       8.761840785106e-05       2.297268323391e+12       1.614686392699e-03       1.891523781884e+21       1.051497645855e+16       5.635384957345e+12       3.541896786478e-08       1.520804130223e+20       3.333333333333e-01       1.308497306232e+21       3.352112021750e+21       1.529802747615e-02       5.492603066238e-01 
       1.607972845073e+08       2.856247134016e-14       2.816298745529e-03       5.709529555257e+10       1.418742373889e+04       8.823173658764e-05       2.281299225555e+12       1.625989176640e-03       1.839475143702e+21       1.029721766347e+16       5.518679547403e+12       3.541896786478e-08       1.478956502042e+20       3.333333333333e-01       1.272491677593e+21       3.259872774236e+21       1.535664076474e-02       5.471639145445e-01 
       1.596795277995e+08       2.896374528954e-14       2.836012821717e-03       5.630427738675e+10       1.418742371917e+04       8.884935862371e-05       2.265441134356e+12       1.637371079777e-03       1.788858716291e+21       1.008396852117e+16       5.404391035826e+12       3.541896786478e-08       1.438260385715e+20       3.333333333333e-01       1.237476807808e+21       3.170171652044e+21       1.541525405624e-02       5.450834648637e-01 
       1.585695409993e+08       2.937065673215e-14       2.855864897356e-03       5.552421826713e+10       1.418742369932e+04       8.947130401235e-05       2.249693278152e+12       1.648832655940e-03       1.739635089827e+21       9.875135639455e+15       5.292469370112e+12       3.541896786478e-08       1.398684095346e+20       3.333333333333e-01       1.203425434387e+21       3.082938814176e+21       1.547386735066e-02       5.430187764203e-01 
       1.574672700955e+08       2.978328486906e-14       2.875855934690e-03       5.475496636318e+10       1.418742367933e+04       9.009760301699e-05       2.234054890659e+12       1.660374462838e-03       1.691765938915e+21       9.670627560258e+15       5.182865534316e+12       3.541896786478e-08       1.360196816933e+20       3.333333333333e-01       1.170311045015e+21       2.998106341433e+21       1.553248064805e-02       5.409696707878e-01 
       1.563726614521e+08       3.020171001401e-14       2.895986910517e-03       5.399637194787e+10       1.418742365920e+04       9.072828611294e-05       2.218525210925e+12       1.671997062079e-03       1.645213992754e+21       9.470354719533e+15       5.075531527584e+12       3.541896786478e-08       1.322768584379e+20       3.333333333333e-01       1.138107856911e+21       2.915608183533e+21       1.559109394844e-02       5.389359722228e-01 
       1.552856618063e+08       3.062601360906e-14       2.916258803452e-03       5.324828736855e+10       1.418742363893e+04       9.136338398879e-05       2.203103483285e+12       1.683701019208e-03       1.599943006116e+21       9.274229408057e+15       4.970420343132e+12       3.541896786478e-08       1.286370256153e+20       3.333333333333e-01       1.106790796753e+21       2.835380107684e+21       1.564970725187e-02       5.369175076147e-01 
       1.542062182653e+08       3.105627824045e-14       2.936672599390e-03       5.251056701819e+10       1.418742361851e+04       9.200292754800e-05       2.187788957326e+12       1.695486903724e-03       1.555917731122e+21       9.082165733011e+15       4.867485947655e+12       3.541896786478e-08       1.250973492609e+20       3.333333333333e-01       1.076335481156e+21       2.757359648572e+21       1.570832055837e-02       5.349141064368e-01 
       1.531342783040e+08       3.149258765469e-14       2.957229289677e-03       5.178306730707e+10       1.418742359796e+04       9.264694791031e-05       2.172580887853e+12       1.707355289115e-03       1.513103889803e+21       8.894079580363e+15       4.766683261173e+12       3.541896786478e-08       1.216550733914e+20       3.333333333333e-01       1.046718197688e+21       2.681486059728e+21       1.576693386798e-02       5.329256006982e-01 
       1.520697897624e+08       3.193502677482e-14       2.977929878398e-03       5.106564663478e+10       1.418742357726e+04       9.329547641332e-05       2.157478534851e+12       1.719306752882e-03       1.471468147408e+21       8.709888578034e+15       4.667968137284e+12       3.541896786478e-08       1.183075178595e+20       3.333333333333e-01       1.017915886404e+21       2.607700266229e+21       1.582554718073e-02       5.309518248964e-01 
       1.510127008434e+08       3.238368171697e-14       2.998775369633e-03       5.035816536274e+10       1.418742355641e+04       9.394854461400e-05       2.142481163449e+12       1.731341876570e-03       1.430978086453e+21       8.529512059820e+15       4.571297343829e+12       3.541896786478e-08       1.150520762667e+20       3.333333333333e-01       9.899061218978e+20       2.535944818701e+21       1.588416049666e-02       5.289926159723e-01 
       1.499629601094e+08       3.283863980712e-14       3.019766780199e-03       4.966048578693e+10       1.418742353542e+04       9.460618429019e-05       2.127588043885e+12       1.743461245794e-03       1.391602181477e+21       8.352871030065e+15       4.476628543965e+12       3.541896786478e-08       1.118862139342e+20       3.333333333333e-01       9.626670958355e+20       2.466163848594e+21       1.594277381581e-02       5.270478132643e-01 
       1.489205164809e+08       3.329998959809e-14       3.040905130547e-03       4.897247211116e+10       1.418742351428e+04       9.526842744221e-05       2.112798451467e+12       1.755665450268e-03       1.353309774497e+21       8.179888129065e+15       4.383920277616e+12       3.541896786478e-08       1.088074659297e+20       3.333333333333e-01       9.361775999795e+20       2.398303024679e+21       1.600138713821e-02       5.251172584651e-01 
       1.478853192330e+08       3.376782088676e-14       3.062191448407e-03       4.829399042060e+10       1.418742349299e+04       9.593530629435e-05       2.098111666543e+12       1.767955083833e-03       1.316071051142e+21       8.010487599189e+15       4.293131943320e+12       3.541896786478e-08       1.058134351474e+20       3.333333333333e-01       9.104170096742e+20       2.332309510745e+21       1.606000046390e-02       5.232007955784e-01 
       1.468573179939e+08       3.424222473157e-14       3.083626770604e-03       4.762490865571e+10       1.418742347156e+04       9.660685329648e-05       2.083526974464e+12       1.780330744489e-03       1.279857017434e+21       7.844595251700e+15       4.204223780448e+12       3.541896786478e-08       1.029017904426e+20       3.333333333333e-01       8.853652677883e+20       2.268131924464e+21       1.611861379291e-02       5.212982708770e-01 
       1.458364627415e+08       3.472329347026e-14       3.105212139417e-03       4.696509658657e+10       1.418742344997e+04       9.728310112564e-05       2.069043665548e+12       1.792793034420e-03       1.244639477216e+21       7.682138434267e+15       4.117156851788e+12       3.541896786478e-08       1.000702648159e+20       3.333333333333e-01       8.610028690977e+20       2.205720297386e+21       1.617722712530e-02       5.194095328615e-01 
       1.448227038017e+08       3.521112073779e-14       3.126948606223e-03       4.631442578750e+10       1.418742342824e+04       9.796408268759e-05       2.054661035045e+12       1.805342560027e-03       1.210391010200e+21       7.523045999141e+15       4.031893026493e+12       3.541896786478e-08       9.731665364851e+19       3.333333333333e-01       8.373108450996e+20       2.145026036026e+21       1.623584046109e-02       5.175344322204e-01 
       1.438159918456e+08       3.570580148460e-14       3.148837227855e-03       4.567276961209e+10       1.418742340635e+04       9.864983111841e-05       2.040378383105e+12       1.817979931954e-03       1.177084950614e+21       7.367248272003e+15       3.948394963387e+12       3.541896786478e-08       9.463881298560e+19       3.333333333333e-01       8.142707492430e+20       2.086001884039e+21       1.629445380032e-02       5.156728217907e-01 
       1.428162778872e+08       3.620743199512e-14       3.170879070240e-03       4.504000316852e+10       1.418742338431e+04       9.934037978618e-05       2.026195014744e+12       1.830705765120e-03       1.144695366443e+21       7.214677021447e+15       3.866626094602e+12       3.541896786478e-08       9.203465786710e+19       3.333333333333e-01       7.918646425667e+20       2.028601885420e+21       1.635306714303e-02       5.138245565189e-01 
       1.418235132811e+08       3.671610990642e-14       3.193075202944e-03       4.441600329527e+10       1.418742336211e+04       1.000357622925e-04       2.012110239808e+12       1.843520678750e-03       1.113197039238e+21       7.065265429094e+15       3.786550609573e+12       3.541896786478e-08       8.950216070433e+19       3.333333333333e-01       7.700750797317e+20       1.972781348726e+21       1.641168048927e-02       5.119894934241e-01 
       1.408376497199e+08       3.723193422733e-14       3.215426710085e-03       4.380064853714e+10       1.418742333976e+04       1.007360124742e-04       1.998123372940e+12       1.856425296400e-03       1.082565444478e+21       6.918948060339e+15       3.708133439346e+12       3.541896786478e-08       8.703934970130e+19       3.333333333333e-01       7.488850954386e+20       1.918496812274e+21       1.647029383907e-02       5.101674915606e-01 
       1.398586392321e+08       3.775500535760e-14       3.237934677600e-03       4.319381912163e+10       1.418742331725e+04       1.014411644051e-04       1.984233733547e+12       1.869420245994e-03       1.052776732482e+21       6.775660835684e+15       3.631340241227e+12       3.541896786478e-08       8.464430731949e+19       3.333333333333e-01       7.282781912185e+20       1.865706010312e+21       1.652890719247e-02       5.083584119820e-01 
       1.388864341796e+08       3.828542510753e-14       3.260600200520e-03       4.259539693559e+10       1.418742329459e+04       1.021512523972e-04       1.970440645769e+12       1.882506159850e-03       1.023807709832e+21       6.635341002680e+15       3.556137383736e+12       3.541896786478e-08       8.231516878487e+19       3.333333333333e-01       7.082383225870e+20       1.814367840101e+21       1.658752054952e-02       5.065621177057e-01 
       1.379209872556e+08       3.882329671773e-14       3.283424381152e-03       4.200526550227e+10       1.418742327176e+04       1.028663110031e-04       1.956743438442e+12       1.895683674713e-03       9.956358213180e+20       6.497927108443e+15       3.482491931883e+12       3.541896786478e-08       8.005012063596e+19       3.333333333333e-01       6.887498865523e+20       1.764442329916e+21       1.664613391025e-02       5.047784736786e-01 
       1.369622514821e+08       3.936872487925e-14       3.306408330900e-03       4.142330995861e+10       1.418742324878e+04       1.035863750170e-04       1.943141445069e+12       1.908953431784e-03       9.682391323791e+20       6.363358972740e+15       3.410371632740e+12       3.541896786478e-08       7.784739931193e+19       3.333333333333e-01       6.697977094665e+20       1.715890607927e+21       1.670474727471e-02       5.030073467429e-01 
       1.360101802075e+08       3.992181575393e-14       3.329553168442e-03       4.084941703292e+10       1.418742322563e+04       1.043114794766e-04       1.929634003785e+12       1.922316076753e-03       9.415963120210e+20       6.231577661637e+15       3.339744901317e+12       3.541896786478e-08       7.570528977942e+19       3.333333333333e-01       6.513670352117e+20       1.668674871930e+21       1.676336064293e-02       5.012486056036e-01 
       1.350647271045e+08       4.048267699507e-14       3.352860019731e-03       4.028347502282e+10       1.418742320233e+04       1.050416596652e-04       1.916220457326e+12       1.935772259830e-03       9.156866162102e+20       6.102525461682e+15       3.270580806732e+12       3.541896786478e-08       7.362212419729e+19       3.333333333333e-01       6.334435137110e+20       1.622758359915e+21       1.682197401497e-02       4.995021207952e-01 
       1.341258461682e+08       4.105141776841e-14       3.376330018000e-03       3.972537377349e+10       1.418742317886e+04       1.057769511127e-04       1.902900152997e+12       1.949322635776e-03       8.904898717219e+20       5.976145854638e+15       3.202849058663e+12       3.541896786478e-08       7.159628061800e+19       3.333333333333e-01       6.160131897549e+20       1.578105321443e+21       1.688058739085e-02       4.977677646505e-01 
       1.331934917130e+08       4.162814877332e-14       3.399964305572e-03       3.917500465622e+10       1.418742315522e+04       1.065173895979e-04       1.889672442641e+12       1.962967863934e-03       8.659864604335e+20       5.852383492724e+15       3.136519994078e+12       3.541896786478e-08       6.962618172478e+19       3.333333333333e-01       5.990624921367e+20       1.534680989815e+21       1.693920077064e-02       4.960454112693e-01 
       1.322676183712e+08       4.221298226442e-14       3.423764033869e-03       3.863226054730e+10       1.418742313142e+04       1.072630111502e-04       1.876536682605e+12       1.976708608265e-03       8.421573040501e+20       5.731184174377e+15       3.071564564255e+12       3.541896786478e-08       6.771029360354e+19       3.333333333333e-01       5.825782230854e+20       1.492451554995e+21       1.699781415436e-02       4.943349364882e-01 
       1.313481810904e+08       4.280603207338e-14       3.447730359767e-03       3.809703580715e+10       1.418742310746e+04       1.080138520508e-04       1.863492233712e+12       1.990545537376e-03       8.189838492497e+20       5.612494820518e+15       3.007954322047e+12       3.541896786478e-08       6.584712454854e+19       3.333333333333e-01       5.665475479902e+20       1.451384137291e+21       1.705642754207e-02       4.926362178503e-01 
       1.304351351313e+08       4.340741363107e-14       3.471864449239e-03       3.756922625974e+10       1.418742308332e+04       1.087699488352e-04       1.850538461225e+12       2.004479324554e-03       7.964480532382e+20       5.496263451303e+15       2.945661409435e+12       3.541896786478e-08       6.403522390101e+19       3.333333333333e-01       5.509579854072e+20       1.411446761756e+21       1.711504093381e-02       4.909491345762e-01 
       1.295284360657e+08       4.401724399006e-14       3.496167477351e-03       3.704872917235e+10       1.418742305902e+04       1.095313382947e-04       1.837674734824e+12       2.018510647800e-03       7.745323697008e+20       5.382439163357e+15       2.884658545321e+12       3.541896786478e-08       6.227318091960e+19       3.333333333333e-01       5.357973973419e+20       1.372608333286e+21       1.717365432962e-02       4.892735675356e-01 
       1.286280397741e+08       4.463564184739e-14       3.520640624629e-03       3.653544323555e+10       1.418742303454e+04       1.102980574777e-04       1.824900428566e+12       2.032640189860e-03       7.532197351409e+20       5.270972107486e+15       2.824919013580e+12       3.541896786478e-08       6.055962368204e+19       3.333333333333e-01       5.210539797980e+20       1.334838612418e+21       1.723226772955e-02       4.876093992189e-01 
       1.277339024438e+08       4.526272756767e-14       3.545285086147e-03       3.602926854349e+10       1.418742300990e+04       1.110701436925e-04       1.812214920863e+12       2.046868638259e-03       7.324935555943e+20       5.161813466840e+15       2.766416651366e+12       3.541896786478e-08       5.889321801692e+19       3.333333333333e-01       5.067162535875e+20       1.298108191779e+21       1.729088113365e-02       4.859565137100e-01 
       1.268459805666e+08       4.589862320650e-14       3.570102056983e-03       3.553010657444e+10       1.418742298508e+04       1.118476345081e-04       1.799617594444e+12       2.061196685335e-03       7.123376937090e+20       5.054915435540e+15       2.709125837645e+12       3.541896786478e-08       5.727266646495e+19       3.333333333333e-01       4.927730553924e+20       1.262388473191e+21       1.734949454195e-02       4.843147966590e-01 
       1.259642309369e+08       4.654345253424e-14       3.595092746764e-03       3.503786017164e+10       1.418742296009e+04       1.126305677567e-04       1.787107836332e+12       2.075625028273e-03       6.927364561813e+20       4.950231197733e+15       2.653021481983e+12       3.541896786478e-08       5.569670726871e+19       3.333333333333e-01       4.792135290732e+20       1.227651645407e+21       1.740810795451e-02       4.826841352565e-01 
       1.250886106492e+08       4.719734106011e-14       3.620258370574e-03       3.455243352437e+10       1.418742293493e+04       1.134189815354e-04       1.774685037810e+12       2.090154369136e-03       6.736745815363e+20       4.847714907097e+15       2.598079013552e+12       3.541896786478e-08       5.416411339029e+19       3.333333333333e-01       4.660271172164e+20       1.193870662456e+21       1.746672137138e-02       4.810644182069e-01 
       1.242190770963e+08       4.786041605657e-14       3.645600154414e-03       3.407373214930e+10       1.418742290959e+04       1.142129142078e-04       1.762348594391e+12       2.104785414905e-03       6.551372282458e+20       4.747321666760e+15       2.544274370370e+12       3.541896786478e-08       5.267369155592e+19       3.333333333333e-01       4.532035529147e+20       1.161019222582e+21       1.752533479260e-02       4.794555357038e-01 
       1.233555879674e+08       4.853280658417e-14       3.671119329738e-03       3.360166287212e+10       1.418742288407e+04       1.150124044061e-04       1.750097905793e+12       2.119518877505e-03       6.371099631728e+20       4.649007509635e+15       2.491583988767e+12       3.541896786478e-08       5.122428132687e+19       3.333333333333e-01       4.407328517727e+20       1.129071747772e+21       1.758394821822e-02       4.778573794049e-01 
       1.224981012455e+08       4.921464351660e-14       3.696817138916e-03       3.313613380937e+10       1.418742285837e+04       1.158174910330e-04       1.737932375904e+12       2.134355473849e-03       6.195787503335e+20       4.552729379169e+15       2.439984793058e+12       3.541896786478e-08       4.981475419593e+19       3.333333333333e-01       4.286053041337e+20       1.098003363832e+21       1.764256164828e-02       4.762698424077e-01 
       1.216465752058e+08       4.990605956618e-14       3.722694833414e-03       3.267705435059e+10       1.418742283249e+04       1.166282132634e-04       1.725851412757e+12       2.149295925866e-03       6.025299399692e+20       4.458445110482e+15       2.389454185447e+12       3.541896786478e-08       4.844401270878e+19       3.333333333333e-01       4.168114675191e+20       1.067789881032e+21       1.770117508285e-02       4.746928192256e-01 
       1.208009684137e+08       5.060718930974e-14       3.748753670152e-03       3.222433514067e+10       1.418742280643e+04       1.174446105465e-04       1.713854428500e+12       2.164340960537e-03       5.859502579185e+20       4.366113411903e+15       2.339970036119e+12       3.541896786478e-08       4.711098960953e+19       3.333333333333e-01       4.053421592771e+20       1.038407775259e+21       1.775978852196e-02       4.731262057645e-01 
       1.199612397225e+08       5.131816921474e-14       3.774994918786e-03       3.177788806246e+10       1.418742278019e+04       1.182667226076e-04       1.701940839366e+12       2.179491309936e-03       5.698267952823e+20       4.275693846890e+15       2.291510673558e+12       3.541896786478e-08       4.581464700969e+19       3.333333333333e-01       3.941884494328e+20       1.009834169710e+21       1.781840196566e-02       4.715698993002e-01 
       1.191273482714e+08       5.203913766589e-14       3.801419854426e-03       3.133762621960e+10       1.418742275377e+04       1.190945894502e-04       1.690110065649e+12       2.194747711257e-03       5.541469983727e+20       4.187146816313e+15       2.244054875050e+12       3.541896786478e-08       4.455397558015e+19       3.333333333333e-01       3.833416537356e+20       9.820468170794e+20       1.787701541401e-02       4.700237984555e-01 
       1.182992534839e+08       5.277023499204e-14       3.828029766737e-03       3.090346391964e+10       1.418742272716e+04       1.199282513576e-04       1.678361531670e+12       2.210110906856e-03       5.388986589388e+20       4.100433541118e+15       2.197581857392e+12       3.541896786478e-08       4.332799376527e+19       3.333333333333e-01       3.727933268973e+20       9.550240822325e+20       1.793562886706e-02       4.684878031787e-01 
       1.174769150652e+08       5.351160349354e-14       3.854825945382e-03       3.047531665734e+10       1.418742270036e+04       1.207677488953e-04       1.666694665752e+12       2.225581644287e-03       5.240699046615e+20       4.015516045343e+15       2.152071267787e+12       3.541896786478e-08       4.213574701865e+19       3.333333333333e-01       3.625352560168e+20       9.287449253650e+20       1.799424232486e-02       4.669618147215e-01 
       1.166602930010e+08       5.426338746988e-14       3.881809698214e-03       3.005310109822e+10       1.418742267338e+04       1.216131229127e-04       1.655108900193e+12       2.241160676333e-03       5.096491899095e+20       3.932357139481e+15       2.107503174933e+12       3.541896786478e-08       4.097630705994e+19       3.333333333333e-01       3.525594541857e+20       9.031888856198e+20       1.805285578746e-02       4.654457356181e-01 
       1.158493475550e+08       5.502573324785e-14       3.908982336725e-03       2.963673506235e+10       1.418742264620e+04       1.224644145450e-04       1.643603671237e+12       2.256848761051e-03       4.956252867503e+20       3.850920404203e+15       2.063858060294e+12       3.541896786478e-08       3.984877115209e+19       3.333333333333e-01       3.428581542695e+20       8.783360651561e+20       1.811146925491e-02       4.639394696646e-01 
       1.150440392669e+08       5.579878920995e-14       3.936345183320e-03       2.922613750836e+10       1.418742261884e+04       1.233216652156e-04       1.632178419046e+12       2.272646661801e-03       4.819872762076e+20       3.771170174397e+15       2.021116809549e+12       3.541896786478e-08       3.875226139842e+19       3.333333333333e-01       3.334238028602e+20       8.541671136575e+20       1.817008272727e-02       4.624429218983e-01 
       1.142443289511e+08       5.658270582331e-14       3.963899571318e-03       2.882122851764e+10       1.418742259129e+04       1.241849166375e-04       1.620832587674e+12       2.288555147287e-03       4.687245397606e+20       3.693071523557e+15       1.979260704224e+12       3.541896786478e-08       3.768592405919e+19       3.333333333333e-01       3.242490543952e+20       8.306632132657e+20       1.822869620458e-02       4.609559985779e-01 
       1.134501776940e+08       5.737763566896e-14       3.991646837676e-03       2.842192927880e+10       1.418742256354e+04       1.250542108162e-04       1.609565625041e+12       2.304574991594e-03       4.558267510754e+20       3.616590248482e+15       1.938271413495e+12       3.541896786478e-08       3.664892888678e+19       3.333333333333e-01       3.153267654383e+20       8.078060639290e+20       1.828730968691e-02       4.594786071640e-01 
       1.126615468529e+08       5.818373347156e-14       4.019588333904e-03       2.802816207235e+10       1.418742253560e+04       1.259295900508e-04       1.598376982903e+12       2.320706974227e-03       4.432838679661e+20       3.541692854300e+15       1.898130986154e+12       3.541896786478e-08       3.564046847934e+19       3.333333333333e-01       3.066499891174e+20       7.855778691538e+20       1.834592317430e-02       4.580106563000e-01 
       1.118783980533e+08       5.900115612945e-14       4.047725420605e-03       2.763985025554e+10       1.418742250746e+04       1.268110969366e-04       1.587266116828e+12       2.336951880144e-03       4.310861245748e+20       3.468346539797e+15       1.858821842757e+12       3.541896786478e-08       3.465975765210e+19       3.333333333333e-01       2.982119697161e+20       7.639613221484e+20       1.840453666682e-02       4.565520557927e-01 
       1.111006931878e+08       5.983006274527e-14       4.076059467479e-03       2.725691824745e+10       1.418742247913e+04       1.276987743672e-04       1.576232486167e+12       2.353310499802e-03       4.192240237691e+20       3.396519183052e+15       1.820326767916e+12       3.541896786478e-08       3.370603282605e+19       3.333333333333e-01       2.900061374135e+20       7.429395923482e+20       1.846315016451e-02       4.551027165947e-01 
       1.103283944137e+08       6.067061465687e-14       4.104591851501e-03       2.687929151430e+10       1.418742245059e+04       1.285926655363e-04       1.565275554031e+12       2.369783629187e-03       4.076883297467e+20       3.326179327370e+15       1.782628902764e+12       3.541896786478e-08       3.277855143341e+19       3.333333333333e-01       2.820261031689e+20       7.224963123110e+20       1.852176366743e-02       4.536625507856e-01 
       1.095614641515e+08       6.152297546872e-14       4.133323962378e-03       2.650689655493e+10       1.418742242186e+04       1.294928139400e-04       1.554394787262e+12       2.386372069858e-03       3.964700608449e+20       3.257296167504e+15       1.745711737570e+12       3.541896786478e-08       3.187659133949e+19       3.333333333333e-01       2.742656537476e+20       7.026155649739e+20       1.858037717565e-02       4.522314715543e-01 
